"SWOT.Cats","Negotiation.phase","msg.number","Message"
"O II","BBNJ WG",579,"preventing"
"O II","BBNJ WG",579,"duplication"
"O II","BBNJ WG",579,"effort"
"O II","BBNJ WG",579,"enhancing"
"O II","BBNJ WG",579,"exchange"
"O II","BBNJ WG",579,"practices"
"O II","BBNJ WG",579,"information"
"O I","IGC",580,"reference"
"O I","IGC",580,"ecosystem"
"O I","IGC",580,"approach"
"O I","IGC",580,"reinforce"
"O I","IGC",580,"principle"
"O I","IGC",580,"compatibility"
"O I","IGC",580,"national"
"O I","IGC",580,"jurisdiction"
"O I","IGC",580,"adopted"
"O II","IGC",581,"support"
"O II","IGC",581,"undermine"
"O II","IGC",581,"existing"
"O II","IGC",581,"instruments"
"O II","IGC",581,"frameworks"
"O II","IGC",581,"bodies"
"O II","IGC",581,"galvanizing"
"O II","IGC",581,"action"
"O II","IGC",581,"global"
"O II","IGC",581,"level"
"O II","IGC",581,"rules"
"O II","IGC",581,"standards"
"O II","IGC",581,"recommended"
"O II","IGC",581,"practices"
"O II","IGC",581,"procedures"
"O II","IGC",581,"implemented"
"T III","BBNJ WG",582,"waiting"
"T III","BBNJ WG",582,"conclusion"
"T III","BBNJ WG",582,"delay"
"T III","BBNJ WG",582,"conservation"
"T III","BBNJ WG",582,"crucial"
"T III","BBNJ WG",582,"ecosystem"
"T III","BBNJ WG",582,"services"
"O V","IGC",583,"scheme"
"O V","IGC",583,"decision"
"O V","IGC",583,"body"
"O V","IGC",583,"cop"
"O V","IGC",583,"competent"
"O V","IGC",583,"establish"
"O V","IGC",583,"network"
"O V","IGC",583,"mpas"
"O IV","IGC",584,"provide"
"O IV","IGC",584,"robust"
"O IV","IGC",584,"vehicle"
"O IV","IGC",584,"implementation"
"O IV","IGC",584,"cbd"
"O IV","IGC",584,"provisions"
"T II","BBNJ WG",585,"accepted"
"O V","IGC",586,"global"
"O V","IGC",586,"model"
"O V","IGC",586,"envisioned"
"O V","IGC",586,"decision"
"O V","IGC",586,"body"
"O V","IGC",586,"empowered"
"O V","IGC",586,"decisions"
"O V","IGC",586,"specific"
"O V","IGC",586,"binding"
"O V","IGC",586,"parties"
"O V","IGC",586,"including"
"O V","IGC",586,"establishing"
"O V","IGC",586,"seas"
"O V","IGC",586,"mpas"
"O V","IGC",586,"approving"
"O V","IGC",586,"eias"
"O II","IGC",587,"build"
"O II","IGC",587,"cbd’s"
"O II","IGC",587,"actions"
"O II","IGC",587,"conserve"
"O II","IGC",587,"scientific"
"O II","IGC",587,"process"
"O II","IGC",587,"describe"
"O II","IGC",587,"ecologically"
"O II","IGC",587,"biologically"
"O II","IGC",587,"significant"
"O II","IGC",587,"marine"
"O II","IGC",587,"ebsas"
"O II","IGC",587,"voluntary"
"O II","IGC",587,"guidelines"
"O II","IGC",587,"consideration"
"O II","IGC",587,"biodiversity"
"O II","IGC",587,"eias"
"O II","IGC",587,"seas"
"O II","IGC",587,"abnj"
"T II","BBNJ WG",588,"costly"
"T II","BBNJ WG",588,"time"
"T II","BBNJ WG",588,"consuming"
"T II","BBNJ WG",588,"negotiate"
"O II","IGC",589,"include"
"O II","IGC",589,"conflict"
"O II","IGC",589,"clause"
"O II","IGC",589,"principles"
"O III","IGC",590,"enable"
"O III","IGC",590,"parties"
"O III","IGC",590,"rapid"
"O III","IGC",590,"direct"
"O III","IGC",590,"action"
"O III","IGC",590,"seek"
"O III","IGC",590,"promote"
"O III","IGC",590,"comparable"
"O III","IGC",590,"measures"
"O III","IGC",590,"relevant"
"O III","IGC",590,"sectoral"
"O III","IGC",590,"organizations"
"O III","IGC",590,"enable"
"O III","IGC",590,"parties"
"O III","IGC",590,"coherent"
"O III","IGC",590,"measures"
"O III","IGC",590,"sectors"
"O III","IGC",590,"regions"
"O II","IGC",591,"multi"
"O II","IGC",591,"sectoral"
"O II","IGC",591,"integrated"
"O II","IGC",591,"cooperative"
"O II","IGC",591,"management"
"O II","IGC",591,"ensure"
"O II","IGC",591,"conservation"
"O II","IGC",591,"term"
"O II","IGC",591,"sustainable"
"O II","IGC",591,"marine"
"O II","IGC",591,"biodiversity"
"O II","IGC",591,"abnj"
"O III","IGC",592,"promote"
"O III","IGC",592,"coherence"
"O III","IGC",592,"complement"
"O III","IGC",592,"existing"
"O III","IGC",592,"bodies"
"O III","IGC",592,"instruments"
"T I","IGC",593,"power"
"T I","IGC",593,"implement"
"T I","IGC",593,"abmts"
"T I","IGC",593,"including"
"T I","IGC",593,"mpas"
"T I","IGC",593,"rest"
"T I","IGC",593,"critical"
"T I","IGC",593,"items"
"T I","IGC",593,"negotiators"
"O III","IGC",594,"remains"
"O III","IGC",594,"inclusion"
"O III","IGC",594,"chm"
"O III","IGC",594,"principle"
"O III","IGC",594,"accompanied"
"O III","IGC",594,"logical"
"O III","IGC",594,"consequences"
"O III","IGC",594,"mandatory"
"O III","IGC",594,"sharing"
"O III","IGC",594,"mgr"
"O III","IGC",594,"monetary"
"O III","IGC",594,"benefits"
"T II","IGC",595,"argue"
"T II","IGC",595,"management"
"T II","IGC",595,"authority"
"T II","IGC",595,"reside"
"T II","IGC",595,"solely"
"T II","IGC",595,"existing"
"T II","IGC",595,"sectoral"
"T II","IGC",595,"bodies"
"T II","IGC",595,"rfmo’s"
"T II","IGC",595,"assert"
"T II","IGC",595,"global"
"T II","IGC",595,"control"
"O III","IGC",596,"consultation"
"O III","IGC",596,"period"
"O III","IGC",596,"established"
"O III","IGC",596,"decision"
"O III","IGC",596,"decide"
"O III","IGC",596,"abmts"
"O III","IGC",596,"complementary"
"O III","IGC",596,"independently"
"O III","IGC",596,"relevant"
"O III","IGC",596,"regional"
"O III","IGC",596,"instruments"
"O III","IGC",596,"bodies"
"O III","IGC",596,"recommend"
"O III","IGC",596,"adopt"
"O III","IGC",596,"measures"
"T III","IGC",597,"delegates"
"T III","IGC",597,"advocated"
"T III","IGC",597,"adoption"
"T III","IGC",597,"hybrid"
"T III","IGC",597,"approach"
"T III","IGC",597,"advancing"
"T III","IGC",597,"ocean"
"T III","IGC",597,"governance"
"T III","IGC",597,"status"
"T III","IGC",597,"quo"
"T III","IGC",597,"regional"
"T III","IGC",597,"approach"
"T III","IGC",597,"falling"
"T III","IGC",597,"short"
"T III","IGC",597,"centralized"
"T III","IGC",597,"global"
"T III","IGC",597,"level"
"T III","IGC",597,"decision"
"T III","IGC",597,"powers"
"T III","IGC",597,"envisioned"
"T III","IGC",597,"global"
"T III","IGC",597,"approach"
"T II","IGC",598,"issue"
"T II","IGC",598,"cooperation"
"T II","IGC",598,"depends"
"T II","IGC",598,"governed"
"T II","IGC",598,"extent"
"T II","IGC",598,"decision"
"T II","IGC",598,"powers"
"T II","IGC",599,"relationship"
"T II","IGC",599,"relevant"
"T II","IGC",599,"treaties"
"T II","IGC",599,"bodies"
"T II","IGC",599,"aroused"
"T II","IGC",599,"controversy"
"T II","IGC",600,"freedom"
"T II","IGC",600,"seas"
"T II","IGC",600,"common"
"T II","IGC",600,"heritage"
"T II","IGC",600,"mankind"
"T II","IGC",600,"chm"
"T II","IGC",600,"controversies"
"T II","IGC",600,"related"
"T I","IGC",601,"issue"
"T I","IGC",601,"related"
"T I","IGC",601,"designing"
"T I","IGC",601,"abmts"
"T I","IGC",601,"regional"
"T I","IGC",601,"sectoral"
"T I","IGC",601,"bodies"
"T I","IGC",601,"institutions"
"T III","IGC",602,"warships"
"T III","IGC",602,"naval"
"T III","IGC",602,"auxiliaries"
"T III","IGC",602,"vessels"
"T III","IGC",602,"excluded"
"T III","IGC",602,"scope"
"T III","IGC",603,"regional"
"T III","IGC",603,"model"
"T III","IGC",603,"establishment"
"T III","IGC",603,"mpa"
"T III","IGC",603,"created"
"T III","IGC",603,"relevant"
"T III","IGC",603,"competent"
"T III","IGC",603,"framework"
"T III","IGC",603,"body"
"T III","IGC",603,"decide"
"T III","IGC",603,"establish"
"T III","IGC",603,"mpa"
"T III","IGC",603,"measures"
"T III","IGC",603,"adopt"
"T III","IGC",603,"parties"
"T III","IGC",603,"recommendations"
"T III","IGC",603,"respective"
"T III","IGC",603,"framework"
"T III","IGC",603,"body"
"T III","IGC",604,"hybrid"
"T III","IGC",604,"approach"
"T III","IGC",604,"offers"
"T III","IGC",604,"model"
"T III","IGC",604,"institutional"
"T III","IGC",604,"arrangements"
"T III","IGC",604,"advance"
"T III","IGC",604,"ocean"
"T III","IGC",604,"governance"
"T III","IGC",604,"status"
"T III","IGC",604,"quo"
"T III","IGC",604,"regional"
"T III","IGC",604,"approach"
"T III","IGC",604,"fall"
"T III","IGC",604,"short"
"T III","IGC",604,"centralised"
"T III","IGC",604,"global"
"T III","IGC",604,"level"
"T III","IGC",604,"decision"
"T III","IGC",604,"powers"
"T III","IGC",604,"envisioned"
"T III","IGC",604,"global"
"T III","IGC",604,"approach"
"T II","IGC",605,"relationship"
"T II","IGC",605,"relevant"
"T II","IGC",605,"instruments"
"T II","IGC",605,"bodies"
"T II","IGC",605,"remains"
"T II","IGC",605,"controversial"
"T II","IGC",605,"issues"
"T II","IGC",605,"directly"
"T II","IGC",605,"reflect"
"T II","IGC",605,"impact"
"T II","IGC",605,"global"
"T II","IGC",605,"nature"
"T II","IGC",605,"effectiveness"
"T I","IGC",606,"significant"
"T I","IGC",606,"issue"
"T I","IGC",606,"principles"
"T I","IGC",607,"uncertain"
"T I","IGC",607,"effectiveness"
"T I","IGC",607,"implementation"
"T I","IGC",607,"secured"
"T I","IGC",607,"due"
"T I","IGC",607,"enforcement"
"T I","IGC",607,"compliance"
"T I","IGC",607,"mechanisms"
"T III","IGC",608,"fail"
"T III","IGC",608,"fulfil"
"T III","IGC",608,"initial"
"T III","IGC",608,"aspirations"
"T III","IGC",608,"international"
"T III","IGC",608,"community"
"T III","IGC",608,"conservation"
"T III","IGC",608,"sustainable"
"T III","IGC",608,"biodiversity"
"T III","IGC",608,"national"
"T III","IGC",608,"jurisdiction"
