"SWOT","Negotiation.phase","msg.number","Message"
"W","IGC",370,"fishing"
"W","IGC",371,"battle"
"W","IGC",371,"mare"
"W","IGC",371,"liberum"
"W","IGC",371,"chm"
"W","IGC",371,"threaten"
"W","IGC",371,"treaty"
"W","IGC",371,"effort"
"W","IGC",371,"governance"
"W","IGC",371,"oceans"
"T","IGC",372,"maritime"
"T","IGC",372,"powers"
"T","IGC",372,"united"
"T","IGC",372,"united"
"T","IGC",372,"kingdom"
"T","IGC",372,"soviet"
"T","IGC",372,"union"
"T","IGC",372,"preferred"
"T","IGC",372,"application"
"T","IGC",372,"freedom"
"T","IGC",372,"seas"
"T","IGC",372,"principle"
"T","IGC",372,"continue"
"T","IGC",372,"exploiting"
"T","IGC",372,"ocean"
"T","IGC",372,"spaces"
"T","IGC",372,"resources"
"W","IGC",373,"lacks"
"W","IGC",373,"elaboration"
"W","IGC",373,"principles"
"W","IGC",373,"operationalized"
"T","IGC",374,"divergences"
"T","IGC",374,"traditional"
"T","IGC",374,"knowledge"
"T","IGC",374,"designate"
"T","IGC",374,"mpas"
"T","IGC",375,"continue"
"T","IGC",375,"express"
"T","IGC",375,"reservations"
"T","IGC",375,"instrument"
"T","IGC",375,"arguing"
"T","IGC",375,"strengthening"
"T","IGC",375,"implementation"
"T","IGC",375,"existing"
"T","IGC",375,"instruments"
"T","IGC",375,"sufficient"
"O","IGC",376,"included"
"O","IGC",376,"solid"
"O","IGC",376,"legal"
"O","IGC",376,"basis"
"O","IGC",376,"establishment"
"O","IGC",376,"sui"
"O","IGC",376,"generis"
"O","IGC",376,"liability"
"O","IGC",376,"compensation"
"O","IGC",376,"regime"
"O","IGC",376,"aligned"
"O","IGC",376,"proposed"
"O","IGC",376,"rules"
"O","IGC",376,"abmts"
"O","IGC",376,"eias"
"T","IGC",377,"reputable"
"T","IGC",377,"environmental"
"T","IGC",377,"organizations"
"O","IGC",378,"implementation"
"O","IGC",378,"decision"
"O","IGC",378,"body"
"O","IGC",378,"role"
"O","IGC",378,"interpretation"
"O","IGC",378,"application"
"O","IGC",378,"unclos"
"O","IGC",379,"regular"
"O","IGC",379,"conference"
"O","IGC",379,"parties"
"O","IGC",379,"overcome"
"O","IGC",379,"obstacles"
"O","IGC",379,"cooperation"
"O","IGC",379,"allowing"
"O","IGC",379,"delineate"
"O","IGC",379,"precisely"
"O","IGC",379,"party"
"O","IGC",379,"expected"
"O","IGC",379,"provide"
"O","IGC",379,"clarity"
"O","IGC",379,"applicable"
"O","IGC",379,"norms"
"O","IGC",379,"encourage"
"O","IGC",379,"countries"
"O","IGC",379,"cooperate"
"O","IGC",380,"provide"
"O","IGC",380,"alternative"
"O","IGC",380,"forum"
"O","IGC",380,"addressing"
"O","IGC",380,"environmental"
"O","IGC",380,"issues"
"O","IGC",380,"affecting"
"O","IGC",380,"abnj"
"O","IGC",380,"offer"
"O","IGC",380,"complementary"
"O","IGC",380,"additional"
"O","IGC",380,"opportunities"
"O","IGC",380,"habitat"
"O","IGC",380,"conservation"
"O","IGC",381,"threats"
"O","IGC",381,"transboundary"
"O","IGC",381,"pollution"
"O","IGC",381,"implementation"
"O","IGC",381,"based"
"O","IGC",381,"management"
"O","IGC",381,"tools"
"O","IGC",381,"including"
"O","IGC",381,"mpas"
"O","PrepCom",382,"learn"
"O","PrepCom",382,"regional"
"O","PrepCom",382,"experiences"
"O","PrepCom",382,"implement"
"O","PrepCom",382,"abmts"
"O","PrepCom",382,"mpas"
"O","PrepCom",382,"abnj"
"W","PrepCom",383,"options"
"W","PrepCom",383,"decision"
"W","PrepCom",383,"issues"
"W","PrepCom",383,"mpas"
"W","PrepCom",383,"completely"
"T","PrepCom",384,"conflict"
"T","PrepCom",384,"common"
"T","PrepCom",384,"heritage"
"T","PrepCom",384,"mankind"
"T","PrepCom",384,"freedom"
"T","PrepCom",384,"seas"
"T","PrepCom",384,"resolved"
"O","PrepCom",385,"engage"
"O","PrepCom",385,"cross"
"O","PrepCom",385,"disciplinary"
"O","PrepCom",385,"scientific"
"O","PrepCom",385,"communities"
"O","PrepCom",385,"legal"
"O","PrepCom",385,"experts"
"O","PrepCom",385,"enable"
"O","PrepCom",385,"science"
"O","PrepCom",385,"cooperation"
"O","PrepCom",385,"basis"
"O","PrepCom",385,"mutual"
"O","PrepCom",385,"benefit"
"O","PrepCom",385,"benefit"
"O","PrepCom",385,"mankind"
"T","PrepCom",386,"conflicting"
"T","PrepCom",386,"opinions"
"T","PrepCom",386,"governance"
"T","PrepCom",386,"framework"
"O","PrepCom",387,"create"
"O","PrepCom",387,"dispute"
"O","PrepCom",387,"settlement"
"O","PrepCom",387,"process"
"O","PrepCom",387,"resolve"
"O","PrepCom",387,"disagreements"
"O","PrepCom",387,"levels"
"O","PrepCom",387,"environmental"
"O","PrepCom",387,"protection"
"O","PrepCom",388,"establish"
"O","PrepCom",388,"institutionalized"
"O","PrepCom",388,"approach"
"O","PrepCom",388,"including"
"O","PrepCom",388,"monitoring"
"O","PrepCom",388,"scientific"
"O","PrepCom",388,"body"
"O","PrepCom",389,"balance"
"O","PrepCom",389,"individual"
"O","PrepCom",389,"stakeholders"
"O","PrepCom",389,"common"
"O","PrepCom",390,"gather"
"O","PrepCom",390,"scientific"
"O","PrepCom",390,"information"
"O","PrepCom",390,"marine"
"O","PrepCom",390,"biodiversity"
"O","PrepCom",390,"abnj"
"O","PrepCom",390,"wider"
"O","PrepCom",390,"global"
"O","PrepCom",390,"regional"
"O","PrepCom",390,"sectoral"
"O","PrepCom",390,"organizations"
"O","PrepCom",390,"share"
"O","PrepCom",390,"information"
"O","PrepCom",390,"parties"
"O","PrepCom",391,"guided"
"O","PrepCom",391,"principles"
"O","PrepCom",391,"realism"
"O","PrepCom",391,"effectiveness"
"O","PrepCom",391,"responsibility"
"O","PrepCom",391,"characteristics"
"O","PrepCom",391,"developing"
"O","PrepCom",391,"countries"
"O","PrepCom",391,"lack"
"O","PrepCom",391,"scientific"
"O","PrepCom",391,"data"
"O","PrepCom",391,"information"
"O","PrepCom",392,"include"
"O","PrepCom",392,"mpas"
"O","PrepCom",392,"marine"
"O","PrepCom",392,"spatial"
"O","PrepCom",392,"planning"
"O","PrepCom",392,"intrinsically"
"O","PrepCom",392,"linked"
"O","PrepCom",393,"enhance"
"O","PrepCom",393,"cooperation"
"O","PrepCom",393,"existing"
"O","PrepCom",393,"mechanisms"
"O","PrepCom",393,"protection"
"O","PrepCom",393,"marine"
"O","PrepCom",393,"environment"
"O","PrepCom",394,"create"
"O","PrepCom",394,"targeted"
"O","PrepCom",394,"funding"
"O","PrepCom",394,"innovative"
"O","PrepCom",394,"finance"
"O","PrepCom",394,"mechanisms"
"O","PrepCom",395,"strengthen"
"O","PrepCom",395,"unclos"
"O","PrepCom",395,"capacity"
"O","PrepCom",395,"building"
"O","PrepCom",395,"foster"
"O","PrepCom",395,"conservation"
"O","PrepCom",395,"sustainable"
"T","PrepCom",396,"undermining"
"T","PrepCom",396,"existing"
"T","PrepCom",396,"organizations"
"T","PrepCom",396,"challenge"
"T","PrepCom",396,"context"
"T","PrepCom",396,"patchwork"
"T","PrepCom",396,"relevant"
"T","PrepCom",396,"sectoral"
"T","PrepCom",396,"regulations"
"T","PrepCom",396,"guidelines"
"T","PrepCom",396,"spread"
"T","PrepCom",396,"international"
"T","PrepCom",396,"bodies"
"O","BBNJ WG",397,"allowing"
"O","BBNJ WG",397,"rfmos"
"O","BBNJ WG",397,"submit"
"O","BBNJ WG",397,"proposals"
"O","BBNJ WG",397,"mpas"
"O","BBNJ WG",397,"attendant"
"O","BBNJ WG",397,"measures"
"O","BBNJ WG",397,"decision"
"O","BBNJ WG",397,"bodies"
"O","BBNJ WG",397,"enhance"
"O","BBNJ WG",397,"possibility"
"O","BBNJ WG",397,"compliance"
"O","BBNJ WG",397,"decision"
"O","BBNJ WG",397,"establish"
"O","BBNJ WG",397,"mpa"
"O","BBNJ WG",397,"proposed"
"O","BBNJ WG",398,"include"
"O","BBNJ WG",398,"provisions"
"O","BBNJ WG",398,"requiring"
"O","BBNJ WG",398,"exercise"
"O","BBNJ WG",398,"adequate"
"O","BBNJ WG",398,"control"
"O","BBNJ WG",398,"flag"
"O","BBNJ WG",398,"vessels"
"O","BBNJ WG",398,"beneficial"
"O","BBNJ WG",398,"owners"
"O","BBNJ WG",398,"nationals"
"O","BBNJ WG",398,"private"
"O","BBNJ WG",398,"public"
"O","BBNJ WG",399,"adoption"
"O","BBNJ WG",399,"modern"
"O","BBNJ WG",399,"principles"
"O","BBNJ WG",399,"ocean"
"O","BBNJ WG",399,"conservation"
"O","BBNJ WG",399,"management"
"O","BBNJ WG",399,"improve"
"O","BBNJ WG",399,"implementation"
"O","BBNJ WG",399,"existing"
"O","BBNJ WG",399,"regulatory"
"O","BBNJ WG",399,"framework"
"O","BBNJ WG",400,"designate"
"O","BBNJ WG",400,"global"
"O","BBNJ WG",400,"scientific"
"O","BBNJ WG",400,"body"
"O","BBNJ WG",400,"develop"
"O","BBNJ WG",400,"proposals"
"O","BBNJ WG",400,"mpas"
"O","BBNJ WG",400,"approved"
"O","BBNJ WG",400,"review"
"O","BBNJ WG",400,"assisted"
"O","BBNJ WG",400,"global"
"O","BBNJ WG",400,"level"
"O","BBNJ WG",400,"managed"
"O","BBNJ WG",400,"regional"
"O","BBNJ WG",400,"processes"
"O","BBNJ WG",401,"require"
"O","BBNJ WG",401,"parties"
"O","BBNJ WG",401,"competent"
"O","BBNJ WG",401,"regional"
"O","BBNJ WG",401,"sectoral"
"O","BBNJ WG",401,"organisations"
"O","BBNJ WG",401,"coordinate"
"O","BBNJ WG",401,"sectoral"
"O","BBNJ WG",401,"based"
"O","BBNJ WG",401,"measures"
"O","BBNJ WG",401,"integrate"
"O","BBNJ WG",401,"plans"
"O","BBNJ WG",401,"achieve"
"O","BBNJ WG",401,"healthy"
"O","BBNJ WG",401,"oceans"
"O","BBNJ WG",401,"marine"
"O","BBNJ WG",401,"ecosystems"
"O","BBNJ WG",401,"minimal"
"O","BBNJ WG",401,"loss"
"O","BBNJ WG",401,"adverse"
"O","BBNJ WG",401,"impacts"
"O","BBNJ WG",401,"marine"
"O","BBNJ WG",401,"biodiversity"
"O","BBNJ WG",401,"abnj"
"O","BBNJ WG",402,"parties"
"O","BBNJ WG",402,"commit"
"O","BBNJ WG",402,"adopt"
"O","BBNJ WG",402,"measures"
"O","BBNJ WG",402,"encourage"
"O","BBNJ WG",402,"compliance"
"O","BBNJ WG",402,"guarantee"
"O","BBNJ WG",402,"stakeholder"
"O","BBNJ WG",402,"engages"
"O","BBNJ WG",402,"activities"
"O","BBNJ WG",402,"contrary"
"O","BBNJ WG",402,"principles"
"O","BBNJ WG",402,"purposes"
"O","IGC",403,"creation"
"O","IGC",403,"council"
"O","IGC",403,"ocean"
"O","IGC",403,"custodians"
"O","IGC",403,"provide"
"O","IGC",403,"voice"
"O","IGC",403,"ocean"
"O","IGC",403,"abnj"
"T","IGC",404,"lack"
"T","IGC",404,"responsability"
"T","IGC",404,"coastal"
"T","IGC",404,"guarantee"
"T","IGC",404,"effectivesses"
"T","IGC",404,"actions"
"T","IGC",404,"abmt"
"T","IGC",404,"create"
"T","IGC",404,"gaps"
"T","IGC",404,"conservation"
"T","IGC",404,"actions"
"O","IGC",405,"identifying"
"O","IGC",405,"stakeholder"
"O","IGC",405,"conflict"
"O","IGC",405,"underlying"
"O","IGC",405,"causation"
"O","IGC",405,"aid"
"O","IGC",405,"achieving"
"O","IGC",405,"mutually"
"O","IGC",405,"agreeable"
"O","IGC",405,"abideable"
"O","IGC",405,"middle"
"O","IGC",405,"ground"
"O","IGC",405,"management"
"O","IGC",405,"options"
"W","IGC",406,"implementation"
"W","IGC",406,"abmts"
"W","IGC",406,"mpas"
"W","IGC",406,"seas"
"W","IGC",406,"depend"
"W","IGC",406,"exclusively"
"W","IGC",406,"flag"
"W","IGC",406,"exercising"
"W","IGC",406,"freedoms"
"W","IGC",406,"seas"
"W","IGC",406,"relevant"
"W","IGC",406,"mpas"
"W","IGC",406,"parties"
"W","IGC",406,"relevant"
"W","IGC",406,"regional"
"W","IGC",406,"instrument"
"W","IGC",406,"body"
"T","IGC",407,"delegates"
"T","IGC",407,"continued"
"T","IGC",407,"struggle"
"T","IGC",407,"define"
"T","IGC",407,"abmts"
"T","IGC",407,"mpas"
"T","IGC",407,"related"
"W","IGC",408,"suggestions"
"W","IGC",408,"information"
"W","IGC",408,"related"
"W","IGC",408,"relevant"
"W","IGC",408,"stakeholder"
"W","IGC",408,"act"
"W","IGC",408,"results"
"W","IGC",408,"reviewing"
"W","IGC",408,"mechanisms"
"T","IGC",409,"elements"
"T","IGC",409,"pre"
"T","IGC",409,"existing"
"T","IGC",409,"ocean"
"T","IGC",409,"governance"
"T","IGC",409,"regime"
"T","IGC",409,"political"
"T","IGC",409,"geography"
"T","IGC",409,"oceans"
"T","IGC",409,"borders"
"T","IGC",409,"undefined"
"T","IGC",409,"contested"
"T","IGC",410,"divergences"
"T","IGC",410,"management"
"T","IGC",410,"measures"
"T","IGC",410,"supervisory"
"T","IGC",410,"measures"
"T","IGC",410,"seas"
"T","IGC",410,"mpas"
"O","IGC",411,"igc"
"O","IGC",411,"strive"
"O","IGC",411,"ensure"
"O","IGC",411,"universal"
"O","IGC",411,"support"
"O","IGC",411,"including"
"O","IGC",411,"provisions"
"O","IGC",411,"responsibility"
"O","IGC",411,"liability"
"O","IGC",412,"undermine"
"O","IGC",412,"existing"
"O","IGC",412,"relevant"
"O","IGC",412,"legal"
"O","IGC",412,"instruments"
"O","IGC",413,"opportunity"
"O","IGC",413,"articulate"
"O","IGC",413,"effect"
"O","IGC",413,"duty"
"O","IGC",413,"protect"
"O","IGC",413,"preserve"
"O","IGC",413,"marine"
"O","IGC",413,"environment"
"O","IGC",413,"advance"
"O","IGC",413,"integrated"
"O","IGC",413,"cross"
"O","IGC",413,"sectoral"
"O","IGC",413,"institutional"
"O","IGC",413,"mechanisms"
"O","IGC",413,"ensure"
"O","IGC",413,"implementation"
"O","IGC",414,"consultation"
"O","IGC",414,"undermining"
"O","IGC",414,"avoided"
"O","IGC",414,"based"
"O","IGC",414,"specific"
"O","IGC",414,"proposals"
"O","IGC",414,"sacrificing"
"O","IGC",414,"benefits"
"O","IGC",414,"comprehensive"
"O","IGC",414,"regime"
"O","IGC",415,"prevent"
"O","IGC",415,"reduce"
"O","IGC",415,"control"
"O","IGC",415,"transboundary"
"O","IGC",415,"pollutants"
"O","IGC",415,"underwater"
"O","IGC",415,"noise"
"O","PrepCom",416,"implement"
"O","PrepCom",416,"mpas"
"O","PrepCom",416,"stronger"
"O","PrepCom",416,"existing"
"O","PrepCom",416,"rfmo"
"O","PrepCom",416,"closures"
"O","PrepCom",416,"including"
"O","PrepCom",416,"water"
"O","PrepCom",416,"column"
"O","PrepCom",416,"seabed"
"O","PrepCom",416,"sites"
"O","PrepCom",416,"completely"
"O","PrepCom",416,"limits"
"O","PrepCom",416,"human"
"O","PrepCom",417,"due"
"O","PrepCom",417,"regard"
"O","PrepCom",417,"main"
"O","PrepCom",417,"concept"
"O","PrepCom",417,"regulating"
"O","PrepCom",417,"relationships"
"O","PrepCom",417,"coastal"
"O","PrepCom",417,"carrying"
"O","PrepCom",417,"activities"
"O","PrepCom",417,"abnj"
"O","PrepCom",418,"science"
"O","PrepCom",418,"diplomacy"
"O","PrepCom",418,"strengthen"
"O","PrepCom",418,"international"
"O","PrepCom",418,"alliances"
"T","PrepCom",419,"divergent"
"T","PrepCom",419,"conflict"
"T","PrepCom",419,"proximity"
"T","PrepCom",419,"inclusiveness"
"O","PrepCom",420,"coastal"
"O","PrepCom",420,"establish"
"O","PrepCom",420,"abmts"
"O","PrepCom",420,"water"
"O","PrepCom",420,"extended"
"O","PrepCom",420,"continental"
"O","PrepCom",420,"shelf"
"O","PrepCom",420,"support"
"O","PrepCom",420,"environmental"
"O","PrepCom",420,"protection"
"O","PrepCom",420,"measures"
"O","PrepCom",420,"respect"
"O","PrepCom",420,"shelf"
"O","PrepCom",420,"biodiversity"
"O","PrepCom",421,"fisheries"
"O","PrepCom",421,"context"
"O","PrepCom",421,"build"
"O","PrepCom",421,"existing"
"O","PrepCom",421,"unclos"
"O","PrepCom",421,"fish"
"O","PrepCom",421,"stock"
"O","PrepCom",421,"provisions"
"O","PrepCom",421,"extending"
"O","PrepCom",421,"broad"
"O","PrepCom",421,"biodiversity"
"O","PrepCom",421,"considerations"
"O","PrepCom",421,"types"
"O","PrepCom",421,"fisheries"
"O","PrepCom",422,"integrate"
"O","PrepCom",422,"relevant"
"O","PrepCom",422,"elements"
"O","PrepCom",422,"impacting"
"O","PrepCom",422,"biodiversity"
"O","PrepCom",422,"abnj"
"O","PrepCom",422,"develop"
"O","PrepCom",422,"regime"
"O","PrepCom",422,"cover"
"O","PrepCom",422,"completely"
"O","PrepCom",422,"broadly"
"O","PrepCom",423,"form"
"O","PrepCom",423,"constructive"
"O","PrepCom",423,"links"
"O","PrepCom",423,"existing"
"O","PrepCom",423,"cohesive"
"O","PrepCom",423,"ocean"
"O","PrepCom",423,"governance"
"O","PrepCom",423,"instruments"
"O","PrepCom",423,"institutions"
"O","PrepCom",423,"south"
"O","PrepCom",423,"west"
"O","PrepCom",423,"pacific"
"T","PrepCom",424,"perspectives"
"T","PrepCom",424,"capacity"
"T","PrepCom",424,"building"
"T","PrepCom",424,"transfer"
"T","PrepCom",424,"technology"
"T","PrepCom",424,"remain"
"T","PrepCom",424,"developed"
"T","PrepCom",424,"developing"
"O","PrepCom",425,"unclos"
"O","PrepCom",425,"keystone"
"O","PrepCom",425,"rules"
"O","PrepCom",425,"marine"
"O","PrepCom",425,"spatial"
"O","PrepCom",425,"planning"
"O","PrepCom",425,"national"
"O","PrepCom",425,"jurisdiction"
"O","PrepCom",426,"include"
"O","PrepCom",426,"carefully"
"O","PrepCom",426,"drafted"
"O","PrepCom",426,"conflicts"
"O","PrepCom",426,"clause"
"O","PrepCom",426,"ensure"
"O","PrepCom",426,"complementarity"
"O","PrepCom",426,"existing"
"O","PrepCom",426,"fisheries"
"O","PrepCom",426,"agreements"
"O","PrepCom",427,"establish"
"O","PrepCom",427,"effective"
"O","PrepCom",427,"institutional"
"O","PrepCom",427,"framework"
"O","PrepCom",428,"achieve"
"O","PrepCom",428,"aichi"
"O","PrepCom",428,"target"
"O","PrepCom",428,"11"
"O","PrepCom",428,"convention"
"O","PrepCom",428,"biological"
"O","PrepCom",428,"diversity"
"T","PrepCom",429,"public"
"T","PrepCom",429,"health"
"T","PrepCom",429,"low"
"T","PrepCom",429,"income"
"T","PrepCom",429,"food"
"T","PrepCom",429,"deficit"
"T","PrepCom",429,"countries"
"T","PrepCom",429,"impacted"
"T","PrepCom",429,"occur"
"T","PrepCom",429,"access"
"T","PrepCom",429,"fish"
"O","BBNJ WG",430,"provide"
"O","BBNJ WG",430,"integrated"
"O","BBNJ WG",430,"uniform"
"O","BBNJ WG",430,"approach"
"O","BBNJ WG",430,"establishment"
"O","BBNJ WG",430,"mpas"
"O","BBNJ WG",430,"achieved"
"O","BBNJ WG",430,"sectoral"
"O","BBNJ WG",430,"rfmos"
"O","BBNJ WG",431,"bring"
"O","BBNJ WG",431,"tools"
"O","BBNJ WG",431,"governance"
"O","BBNJ WG",431,"marine"
"O","BBNJ WG",431,"biodiversity"
"O","BBNJ WG",431,"abnj"
"O","BBNJ WG",431,"multi"
"O","BBNJ WG",431,"sectoral"
"O","BBNJ WG",431,"mpas"
"O","BBNJ WG",431,"strategic"
"O","BBNJ WG",431,"environmental"
"O","BBNJ WG",431,"assessments"
"O","BBNJ WG",431,"access"
"O","BBNJ WG",431,"benefit"
"O","BBNJ WG",431,"sharing"
"O","BBNJ WG",431,"mechanism"
"O","BBNJ WG",432,"ensure"
"O","BBNJ WG",432,"consistent"
"O","BBNJ WG",432,"application"
"O","BBNJ WG",432,"modern"
"O","BBNJ WG",432,"ocean"
"O","BBNJ WG",432,"governance"
"O","BBNJ WG",432,"principles"
"O","BBNJ WG",432,"sectoral"
"O","BBNJ WG",432,"management"
"O","BBNJ WG",432,"regimes"
"O","BBNJ WG",432,"provide"
"O","BBNJ WG",432,"enhanced"
"O","BBNJ WG",432,"international"
"O","BBNJ WG",432,"cooperation"
"O","BBNJ WG",433,"develop"
"O","BBNJ WG",433,"process"
"O","BBNJ WG",433,"spatial"
"O","BBNJ WG",433,"planning"
"O","BBNJ WG",433,"designed"
"O","BBNJ WG",433,"foster"
"O","BBNJ WG",433,"integrated"
"O","BBNJ WG",433,"ecosystem"
"O","BBNJ WG",433,"based"
"O","BBNJ WG",433,"planning"
"O","BBNJ WG",433,"management"
"O","BBNJ WG",433,"includes"
"O","BBNJ WG",433,"establishment"
"O","BBNJ WG",433,"system"
"O","BBNJ WG",433,"mpas"
"O","BBNJ WG",433,"abnj"
"O","BBNJ WG",434,"provide"
"O","BBNJ WG",434,"framework"
"O","BBNJ WG",434,"comprehensive"
"O","BBNJ WG",434,"cross"
"O","BBNJ WG",434,"sectoral"
"O","BBNJ WG",434,"integrated"
"O","BBNJ WG",434,"protection"
"O","BBNJ WG",434,"modern"
"O","BBNJ WG",434,"management"
"O","BBNJ WG",434,"approaches"
"O","BBNJ WG",434,"tools"
"O","BBNJ WG",434,"effective"
"O","BBNJ WG",434,"compliance"
"O","BBNJ WG",434,"enforcement"
"O","BBNJ WG",434,"powers"
"T","IGC",435,"science"
"T","IGC",435,"policymakers"
"T","IGC",435,"act"
"T","IGC",435,"overwhelming"
"T","IGC",435,"scientific"
"T","IGC",435,"evidence"
"T","IGC",435,"justify"
"T","IGC",435,"decision"
"T","IGC",436,"duty"
"T","IGC",436,"undermine"
"T","IGC",436,"complexity"
"T","IGC",436,"existing"
"T","IGC",436,"policy"
"T","IGC",436,"institutional"
"T","IGC",436,"landscape"
"T","IGC",436,"hinder"
"T","IGC",436,"implemention"
"T","IGC",436,"science"
"T","IGC",436,"based"
"T","IGC",436,"approaches"
"W","IGC",437,"provision"
"W","IGC",437,"implementation"
"W","IGC",437,"abmts"
"W","IGC",437,"agreed"
"T","IGC",438,"distinction"
"T","IGC",438,"establishing"
"T","IGC",438,"designating"
"T","IGC",438,"mpas"
"T","IGC",438,"countries"
"W","IGC",439,"stakeholders"
"W","IGC",439,"welcomed"
"W","IGC",439,"negotiation"
"W","IGC",439,"uncertain"
"W","IGC",439,"instrument"
"W","IGC",439,"include"
"W","IGC",439,"interact"
"T","IGC",440,"regional"
"T","IGC",440,"sectoral"
"T","IGC",440,"model"
"T","IGC",440,"adpted"
"T","IGC",440,"standards"
"T","IGC",440,"guidelines"
"T","IGC",440,"develop"
"T","IGC",440,"means"
"T","IGC",440,"low"
"T","IGC",440,"level"
"T","IGC",440,"scale"
"T","IGC",440,"restriction"
"O","IGC",441,"provide"
"O","IGC",441,"form"
"O","IGC",441,"operational"
"O","IGC",441,"mechanism"
"O","IGC",441,"ensure"
"O","IGC",441,"compensation"
"O","IGC",441,"paid"
"O","IGC",441,"rehabilitation"
"O","IGC",441,"liability"
"O","IGC",441,"funds"
"O","IGC",441,"form"
"O","IGC",441,"reparation"
"O","IGC",442,"design"
"O","IGC",442,"institutional"
"O","IGC",442,"framework"
"O","IGC",442,"based"
"O","IGC",442,"specific"
"O","IGC",442,"interpretation"
"O","IGC",442,"term"
"O","IGC",442,"undermine"
"O","IGC",443,"central"
"O","IGC",443,"organizing"
"O","IGC",443,"theme"
"O","IGC",443,"enhancing"
"O","IGC",443,"cooperation"
"O","IGC",443,"coordination"
"O","IGC",443,"ecosystem"
"O","IGC",443,"based"
"O","IGC",443,"management"
"O","IGC",443,"based"
"O","IGC",443,"science"
"O","IGC",443,"precautionary"
"O","IGC",443,"principle"
"O","PrepCom",444,"identify"
"O","PrepCom",444,"clearer"
"O","PrepCom",444,"pathways"
"O","PrepCom",444,"science"
"O","PrepCom",444,"advice"
"O","PrepCom",444,"ensuring"
"O","PrepCom",444,"evidence"
"O","PrepCom",444,"base"
"O","PrepCom",444,"closures"
"O","PrepCom",444,"sound"
"O","PrepCom",444,"adequate"
"O","PrepCom",444,"precautionary"
"O","PrepCom",444,"nature"
"O","PrepCom",445,"adapt"
"O","PrepCom",445,"concept"
"O","PrepCom",445,"range"
"O","PrepCom",445,"conservation"
"O","PrepCom",445,"migratory"
"O","PrepCom",445,"species"
"O","PrepCom",445,"wild"
"O","PrepCom",445,"animals"
"O","PrepCom",445,"reflect"
"O","PrepCom",445,"oceanographic"
"O","PrepCom",445,"ecological"
"O","PrepCom",445,"connectivity"
"O","PrepCom",446,"coastal"
"O","PrepCom",446,"initiate"
"O","PrepCom",446,"discussion"
"O","PrepCom",446,"abmts"
"O","PrepCom",446,"support"
"O","PrepCom",446,"coastal"
"O","PrepCom",446,"objectives"
"O","PrepCom",447,"overcome"
"O","PrepCom",447,"related"
"O","PrepCom",447,"legal"
"O","PrepCom",447,"relationships"
"O","PrepCom",447,"unclos"
"O","PrepCom",447,"treaties"
"O","PrepCom",447,"basis"
"O","PrepCom",447,"rfmos"
"O","PrepCom",447,"constituted"
"T","PrepCom",448,"abnj"
"T","PrepCom",448,"remain"
"T","PrepCom",448,"politically"
"T","PrepCom",448,"jurisdictionally"
"T","PrepCom",448,"defined"
"T","PrepCom",448,"spaces"
"T","PrepCom",448,"necessarily"
"T","PrepCom",448,"follow"
"T","PrepCom",448,"ecosystems"
"T","PrepCom",448,"represent"
"T","PrepCom",448,"essential"
"T","PrepCom",448,"geophysical"
"T","PrepCom",448,"unity"
"T","PrepCom",448,"oceans"
"O","PrepCom",449,"include"
"O","PrepCom",449,"iucn"
"O","PrepCom",449,"recommended"
"O","PrepCom",449,"seas"
"O","PrepCom",449,"principles"
"O","PrepCom",449,"create"
"O","PrepCom",449,"strong"
"O","PrepCom",449,"link"
"O","PrepCom",449,"south"
"O","PrepCom",449,"west"
"O","PrepCom",449,"pacific"
"O","PrepCom",449,"regional"
"O","PrepCom",449,"ocean"
"O","PrepCom",449,"governance"
"O","PrepCom",449,"system"
"O","PrepCom",450,"include"
"O","PrepCom",450,"provisions"
"O","PrepCom",450,"freedom"
"O","PrepCom",450,"lay"
"O","PrepCom",450,"submarine"
"O","PrepCom",450,"cables"
"O","PrepCom",450,"pipelines"
"O","PrepCom",451,"impel"
"O","PrepCom",451,"rfmos"
"O","PrepCom",451,"respect"
"O","PrepCom",451,"principles"
"O","PrepCom",451,"similar"
"O","PrepCom",451,"fish"
"O","PrepCom",451,"stocks"
"O","PrepCom",452,"address"
"O","PrepCom",452,"significant"
"O","PrepCom",452,"governance"
"O","PrepCom",452,"gaps"
"O","PrepCom",452,"coverage"
"O","PrepCom",452,"regional"
"O","PrepCom",452,"seas"
"O","PrepCom",452,"organizations"
"O","PrepCom",453,"include"
"O","PrepCom",453,"practical"
"O","PrepCom",453,"provisions"
"O","PrepCom",453,"ensure"
"O","PrepCom",453,"effective"
"O","PrepCom",453,"monitoring"
"O","PrepCom",453,"compliance"
"O","PrepCom",453,"surveillance"
"T","PrepCom",454,"oecd"
"T","PrepCom",454,"substantially"
"T","PrepCom",454,"ldcs"
"T","PrepCom",454,"sids"
"T","PrepCom",454,"suggesting"
"T","PrepCom",454,"imbalanced"
"T","PrepCom",454,"representation"
"T","PrepCom",454,"potential"
"T","PrepCom",454,"result"
"T","PrepCom",454,"skewed"
"T","PrepCom",454,"negotiations"
"O","BBNJ WG",455,"obligation"
"O","BBNJ WG",455,"parties"
"O","BBNJ WG",455,"support"
"O","BBNJ WG",455,"fora"
"O","BBNJ WG",455,"recognition"
"O","BBNJ WG",455,"measures"
"O","BBNJ WG",455,"adopted"
"O","BBNJ WG",455,"treaty"
"T","BBNJ WG",456,"underlying"
